Data Medicao,TX,LST_Celsius
2008-08-01,25.4,34.03000000000003
2008-08-03,24.6,33.99000000000001
2008-08-05,26.4,28.350000000000023
2008-08-10,24.35,33.97000000000003
2008-08-12,25.1,31.370000000000005
2008-08-14,25.3,35.05000000000001
2008-08-15,25.55,33.650000000000034
2008-08-19,24.75,33.25000000000006
2008-08-23,26.7,36.53000000000003
2008-08-25,26.0,35.77000000000004
2008-08-28,26.25,32.870000000000005
2008-08-30,27.25,38.29000000000002
2008-08-31,27.2,41.110000000000014
2008-09-02,26.4,34.170000000000016
2008-09-05,26.85,37.950000000000045
2008-09-06,28.1,40.25000000000006
2008-09-13,27.5,40.53000000000003
2008-09-14,26.9,40.01000000000005
2008-09-15,27.35,37.57000000000005
2008-09-16,27.8,42.53000000000003
2008-09-17,27.8,36.09000000000003
2008-09-18,27.35,45.33000000000004
2008-09-20,27.1,39.13000000000005
2008-09-22,27.85,44.85000000000002
2008-09-23,28.2,46.01000000000005
2008-09-24,29.25,44.55000000000001
2008-09-25,28.65,41.07000000000005
2008-09-26,27.85,38.99000000000001
2008-09-27,26.65,41.09000000000003
2008-09-29,30.1,46.49000000000001
2008-09-30,30.0,35.05000000000001
2008-10-01,29.35,44.49000000000001
2008-10-02,28.15,43.47000000000003
2008-10-03,28.85,35.29000000000002
2008-10-06,28.45,46.89000000000004
2008-10-11,27.45,43.01000000000005
2008-10-13,28.5,33.39000000000004
2008-10-17,29.6,44.09000000000003
2008-10-19,29.5,36.21000000000003
2008-10-20,30.1,42.53000000000003
2008-10-24,28.85,39.93000000000001
2008-10-25,30.25,40.39000000000004
2008-10-26,30.1,41.650000000000034
2008-10-27,31.05,52.190000000000055
2008-10-28,29.75,40.03000000000003
2008-10-29,28.9,48.450000000000045
2008-10-31,29.35,48.13000000000005
2008-11-01,28.85,46.55000000000001
2008-11-03,29.15,42.77000000000004
2008-11-04,30.45,43.51000000000005
2008-11-05,30.35,38.89000000000004
2008-11-07,30.0,47.370000000000005
2008-11-08,30.8,44.81
2008-11-09,30.2,43.170000000000016
2008-11-12,29.3,49.150000000000034
2008-11-13,29.3,39.170000000000016
2008-11-14,29.3,43.950000000000045
2008-11-17,30.35,45.55000000000001
2008-11-19,29.65,49.81
2008-11-20,30.25,45.33000000000004
2008-11-21,29.15,50.410000000000025
2008-11-23,29.35,47.05000000000001
2008-11-27,29.35,42.690000000000055
2008-11-28,30.1,50.29000000000002
2008-11-29,29.6,36.75000000000006
2008-11-30,30.65,49.13000000000005
2008-12-02,30.2,35.53000000000003
2008-12-04,30.55,47.670000000000016
2008-12-05,31.1,50.650000000000034
2008-12-06,30.5,42.450000000000045
2008-12-09,27.55,40.83000000000004
2008-12-11,28.8,45.09000000000003
2008-12-12,30.0,38.03000000000003
2008-12-13,29.35,42.27000000000004
2008-12-14,29.5,46.150000000000034
2008-12-15,29.6,44.89000000000004
2008-12-16,30.25,39.09000000000003
2008-12-25,29.25,47.07000000000005
2008-12-28,29.75,44.59000000000003
2008-12-29,29.6,40.370000000000005
2008-12-30,28.4,49.110000000000014
2008-12-31,29.5,37.650000000000034
2009-01-01,29.65,51.97000000000003
2009-01-03,30.05,48.110000000000014
2009-01-11,30.15,40.110000000000014
2009-01-12,30.85,51.27000000000004
2009-01-14,29.9,48.97000000000003
2009-01-15,29.8,48.43000000000001
2009-01-17,28.8,39.31
2009-01-24,27.75,37.690000000000055
2009-01-26,28.0,41.79000000000002
2009-01-28,29.2,44.83000000000004
2009-01-31,28.6,45.83000000000004
2009-02-04,28.6,40.370000000000005
2009-02-06,28.55,41.97000000000003
2009-02-07,28.2,46.09000000000003
2009-02-08,28.85,42.670000000000016
2009-02-09,29.65,50.670000000000016
2009-02-11,28.95,47.93000000000001
2009-03-04,26.8,37.47000000000003
2009-03-05,27.85,32.870000000000005
2009-03-08,27.55,38.670000000000016
2009-03-10,28.1,36.79000000000002
2009-03-17,28.5,37.950000000000045
2009-03-18,27.8,34.59000000000003
2009-03-19,27.9,30.31
2009-03-20,28.4,46.93000000000001
2009-03-21,28.55,35.650000000000034
2009-03-22,29.5,47.47000000000003
2009-03-24,29.4,46.97000000000003
2009-03-26,29.05,40.29000000000002
2009-03-27,28.9,35.57000000000005
2009-03-28,29.4,39.33000000000004
2009-03-29,29.8,48.950000000000045
2009-03-31,29.3,36.690000000000055
2009-04-01,28.4,35.75000000000006
2009-04-04,27.95,35.870000000000005
2009-04-05,27.65,35.93000000000001
2009-04-07,26.7,36.950000000000045
2009-04-09,28.45,39.650000000000034
2009-04-16,27.15,34.150000000000034
2009-04-28,27.65,32.39000000000004
2009-04-30,27.65,35.57000000000005
2009-05-05,26.8,26.090000000000032
2009-05-06,26.75,23.850000000000023
2009-05-07,26.65,32.210000000000036
2009-05-09,26.35,35.57000000000005
2009-05-15,26.1,21.65000000000003
2009-05-18,27.1,28.010000000000048
2009-05-19,25.8,26.510000000000048
2009-05-20,25.5,31.49000000000001
2009-05-30,25.5,30.53000000000003
2009-05-31,25.55,23.79000000000002
2009-06-01,25.9,32.85000000000002
2009-06-03,26.05,33.150000000000034
2009-06-04,24.75,35.33000000000004
2009-06-09,25.7,27.15000000000003
2009-06-17,25.25,30.950000000000045
2009-06-19,25.6,34.870000000000005
2009-06-21,25.55,30.950000000000045
2009-06-23,25.65,30.110000000000017
2009-06-24,26.3,29.03000000000003
2009-06-30,25.3,31.930000000000007
2009-07-02,25.25,24.430000000000007
2009-07-03,25.15,32.650000000000034
2009-07-10,23.15,29.130000000000052
2009-07-11,25.9,29.850000000000023
2009-07-18,25.75,33.51000000000005
2009-07-21,27.05,30.970000000000027
2009-07-23,24.4,28.610000000000017
2009-07-24,25.75,28.110000000000017
2009-07-25,26.5,20.670000000000016
2009-07-28,25.95,39.05000000000001
2009-07-30,26.3,35.43000000000001
2009-07-31,26.0,31.15000000000003
2009-08-02,26.2,31.57000000000005
2009-08-04,25.7,34.27000000000004
2009-08-06,24.6,35.35000000000002
2009-08-08,23.8,23.190000000000055
2009-08-11,26.6,36.13000000000005
2009-08-16,22.9,25.590000000000032
2009-08-22,27.7,40.97000000000003
2009-08-24,27.75,35.670000000000016
2009-08-29,26.35,29.03000000000003
2009-08-31,26.2,34.610000000000014
2009-09-01,26.6,36.450000000000045
2009-09-02,27.35,29.890000000000043
2009-09-03,26.85,37.59000000000003
2009-09-04,27.1,36.05000000000001
2009-09-05,27.5,42.51000000000005
2009-09-07,27.5,40.610000000000014
2009-09-09,28.0,29.31
2009-09-14,27.75,42.25000000000006
2009-09-16,28.45,41.49000000000001
2009-09-18,29.05,37.79000000000002
2009-09-19,28.95,44.63000000000005
2009-09-21,28.85,46.57000000000005
2009-09-23,27.95,43.870000000000005
2009-09-24,27.7,41.47000000000003
2009-09-25,28.55,45.170000000000016
2009-09-26,27.8,41.81
2009-09-27,28.2,34.93000000000001
2009-09-29,28.25,37.55000000000001
2009-09-30,28.8,47.51000000000005
2009-10-02,28.9,46.51000000000005
2009-10-03,29.35,43.47000000000003
2009-10-04,28.4,42.55000000000001
2009-10-05,29.4,47.370000000000005
2009-10-07,29.55,48.43000000000001
2009-10-09,29.25,45.77000000000004
2009-10-13,29.0,41.71000000000003
2009-10-14,28.6,45.29000000000002
2009-10-16,29.8,45.33000000000004
2009-10-18,29.75,44.77000000000004
2009-10-19,28.8,44.35000000000002
2009-10-20,29.15,35.83000000000004
2009-10-21,30.1,47.910000000000025
2009-10-22,29.15,39.690000000000055
2009-10-23,30.05,47.79000000000002
2009-10-28,28.55,36.870000000000005
2009-10-30,29.15,45.43000000000001
2009-10-31,29.9,34.610000000000014
2009-11-01,29.7,44.670000000000016
2009-11-03,29.3,45.370000000000005
2009-11-05,29.6,41.97000000000003
2009-11-06,30.2,47.35000000000002
2009-11-07,29.95,41.63000000000005
2009-11-08,29.1,49.57000000000005
2009-11-10,29.5,45.39000000000004
2009-11-17,29.15,44.190000000000055
2009-11-19,29.1,42.83000000000004
2009-11-20,28.9,43.27000000000004
2009-11-21,28.7,41.670000000000016
2009-11-22,29.45,41.73000000000002
2009-11-23,29.85,45.27000000000004
2009-11-24,29.45,42.97000000000003
2009-11-26,29.8,48.450000000000045
2009-11-27,29.15,41.27000000000004
2009-11-28,29.55,43.71000000000003
2009-11-30,30.3,41.35000000000002
2009-12-01,29.65,47.73000000000002
2009-12-05,29.5,38.75000000000006
2009-12-06,29.8,33.75000000000006
2009-12-07,30.8,45.57000000000005
2009-12-08,29.7,49.83000000000004
2009-12-09,29.7,43.51000000000005
2009-12-10,29.3,46.93000000000001
2009-12-12,27.9,45.670000000000016
2009-12-15,29.65,46.59000000000003
2009-12-17,27.05,44.57000000000005
2009-12-19,29.65,47.85000000000002
2009-12-28,29.15,34.09000000000003
2009-12-30,29.7,44.13000000000005
2010-01-01,28.65,28.29000000000002
2010-01-13,28.25,43.910000000000025
2010-01-15,29.05,32.410000000000025
2010-01-20,27.2,42.77000000000004
2010-01-24,29.2,37.63000000000005
2010-01-25,29.25,34.33000000000004
2010-01-30,30.35,34.33000000000004
2010-01-31,27.75,33.05000000000001
2010-02-03,28.8,44.870000000000005
2010-02-05,30.55,44.73000000000002
2010-02-07,30.6,46.950000000000045
2010-02-12,28.6,40.57000000000005
2010-02-14,28.5,41.25000000000006
2010-02-20,29.85,34.950000000000045
2010-02-21,28.4,34.170000000000016
2010-02-23,29.95,44.870000000000005
2010-02-28,31.0,50.190000000000055
2010-03-02,30.65,46.01000000000005
2010-03-03,31.75,46.43000000000001
2010-03-06,30.8,40.49000000000001
2010-03-07,30.95,50.97000000000003
2010-03-09,30.95,50.43000000000001
2010-03-11,31.9,51.57000000000005
2010-03-12,30.9,46.97000000000003
2010-03-13,30.25,49.07000000000005
2010-03-14,30.55,47.610000000000014
2010-03-16,30.15,47.690000000000055
2010-03-18,31.5,49.150000000000034
2010-03-20,30.4,44.950000000000045
2010-03-23,29.05,46.170000000000016
2010-03-25,30.6,44.05000000000001
2010-03-30,30.2,43.31
2010-03-31,30.25,39.29000000000002
2010-04-03,30.6,43.43000000000001
2010-04-05,30.6,44.97000000000003
2010-04-06,30.85,42.49000000000001
2010-04-16,28.6,33.75000000000006
2010-04-19,27.95,36.89000000000004
2010-04-26,28.75,33.27000000000004
2010-04-28,28.35,35.710000000000036
2010-04-30,28.7,37.370000000000005
2010-05-01,29.0,40.49000000000001
2010-05-02,29.6,29.870000000000005
2010-05-07,29.05,39.49000000000001
2010-05-09,28.35,37.53000000000003
2010-05-11,29.25,34.03000000000003
2010-05-12,29.95,38.89000000000004
2010-05-14,29.25,38.63000000000005
2010-05-15,29.0,37.610000000000014
2010-05-19,25.85,34.29000000000002
2010-05-21,29.05,38.450000000000045
2010-05-30,29.05,42.190000000000055
2010-06-01,28.45,36.39000000000004
2010-06-06,25.7,32.610000000000014
2010-06-08,28.75,35.31
2010-06-09,27.1,33.170000000000016
2010-06-11,28.4,29.29000000000002
2010-06-20,26.3,32.59000000000003
2010-06-24,24.9,30.29000000000002
2010-06-26,26.35,30.710000000000036
2010-06-29,25.5,31.79000000000002
2010-07-03,25.55,34.03000000000003
2010-07-04,25.45,27.57000000000005
2010-07-06,23.55,34.03000000000003
2010-07-12,26.2,29.79000000000002
2010-07-14,25.05,18.31
2010-07-19,24.5,30.07000000000005
2010-07-20,26.25,36.190000000000055
2010-07-24,25.8,38.63000000000005
2010-07-29,26.45,39.25000000000006
2010-08-02,26.7,40.89000000000004
2010-08-04,26.45,33.57000000000005
2010-08-10,25.15,33.610000000000014
2010-08-13,26.7,38.51000000000005
2010-08-15,27.65,37.79000000000002
2010-08-16,28.4,34.83000000000004
2010-08-18,23.6,33.450000000000045
2010-08-19,23.55,35.170000000000016
2010-08-25,27.25,44.75000000000006
2010-08-26,27.4,40.21000000000003
2010-08-27,27.55,37.33000000000004
2010-08-28,27.15,35.49000000000001
2010-08-30,26.9,43.03000000000003
2010-09-01,25.2,36.670000000000016
2010-09-03,27.6,32.79000000000002
2010-09-05,27.2,44.75000000000006
2010-09-06,26.45,45.03000000000003
2010-09-10,27.4,45.190000000000055
2010-09-11,27.25,39.01000000000005
2010-09-15,26.8,43.21000000000003
2010-09-16,27.65,40.190000000000055
2010-09-19,28.8,38.47000000000003
2010-09-21,28.65,36.47000000000003
2010-09-23,27.85,35.690000000000055
2010-09-24,28.85,35.110000000000014
2010-09-26,28.15,40.870000000000005
2010-09-27,29.05,36.53000000000003
2010-09-28,28.25,45.870000000000005
2010-09-29,30.2,49.31
2010-09-30,29.0,45.89000000000004
2010-10-01,29.45,50.53000000000003
2010-10-02,29.45,42.23000000000002
2010-10-05,28.6,47.57000000000005
2010-10-06,29.7,48.690000000000055
2010-10-07,29.5,47.77000000000004
2010-10-08,29.25,48.75000000000006
2010-10-09,29.95,46.610000000000014
2010-10-10,30.25,50.99000000000001
2010-10-12,29.85,48.71000000000003
2010-10-14,29.65,46.55000000000001
2010-10-15,29.75,47.29000000000002
2010-10-18,29.8,41.81
2010-10-19,30.3,49.85000000000002
2010-10-26,28.05,39.49000000000001
2010-10-28,26.4,35.13000000000005
2010-10-30,27.15,38.49000000000001
2010-11-01,28.5,38.05000000000001
2010-11-02,29.45,47.110000000000014
2010-11-03,28.75,38.870000000000005
2010-11-04,28.25,43.110000000000014
2010-11-06,28.65,32.650000000000034
2010-11-08,28.9,40.870000000000005
2010-11-09,28.2,43.190000000000055
2010-11-11,28.65,42.89000000000004
2010-11-13,28.85,42.57000000000005
2010-11-15,28.25,43.75000000000006
2010-11-16,28.5,43.73000000000002
2010-11-18,28.45,47.57000000000005
2010-11-19,29.45,39.63000000000005
2010-11-20,29.05,47.63000000000005
2010-11-22,28.4,40.09000000000003
2010-11-23,28.7,40.610000000000014
2010-11-25,28.7,38.71000000000003
2010-11-27,29.5,49.610000000000014
2010-11-29,28.65,38.01000000000005
2010-11-30,29.1,43.03000000000003
2010-12-04,29.25,45.870000000000005
2010-12-06,30.0,43.110000000000014
2010-12-13,26.7,33.03000000000003
2010-12-15,27.7,26.99000000000001
2010-12-20,26.95,39.39000000000004
2010-12-22,27.4,40.71000000000003
2010-12-25,28.05,33.870000000000005
2010-12-26,28.35,39.49000000000001
2010-12-27,27.65,41.79000000000002
2010-12-28,28.25,37.33000000000004
2010-12-29,28.5,43.910000000000025
2011-01-03,28.6,43.43000000000001
2011-01-05,27.6,39.910000000000025
2011-01-13,27.0,29.27000000000004
2011-01-14,28.0,36.870000000000005
2011-01-16,28.95,42.05000000000001
2011-01-27,27.5,31.670000000000016
2011-01-29,26.9,27.230000000000015
2011-01-30,27.25,39.410000000000025
2011-02-02,27.5,30.930000000000007
2011-02-03,27.45,33.950000000000045
2011-02-10,28.3,40.79000000000002
2011-02-17,26.5,39.73000000000002
2011-02-18,27.3,33.07000000000005
2011-02-19,27.85,36.81
2011-02-22,27.85,36.650000000000034
2011-02-24,27.55,40.450000000000045
2011-03-02,27.45,29.690000000000055
2011-03-03,26.95,36.950000000000045
2011-03-05,28.0,37.670000000000016
2011-03-10,27.75,38.93000000000001
2011-03-12,27.7,38.49000000000001
2011-03-16,28.1,33.170000000000016
2011-03-17,28.65,41.31
2011-03-18,28.05,35.85000000000002
2011-03-19,28.6,43.09000000000003
2011-03-23,29.25,42.77000000000004
2011-03-26,27.6,38.13000000000005
2011-03-30,28.0,41.23000000000002
2011-04-01,27.65,37.85000000000002
2011-04-02,28.55,41.170000000000016
2011-04-03,28.6,34.950000000000045
2011-04-06,28.2,43.150000000000034
2011-04-07,29.3,35.27000000000004
2011-04-13,26.9,32.75000000000006
2011-04-16,28.5,33.610000000000014
2011-04-17,28.75,38.150000000000034
2011-04-22,29.3,34.23000000000002
2011-04-27,27.9,34.49000000000001
2011-05-01,26.05,30.57000000000005
2011-05-06,25.55,29.410000000000025
2011-05-13,25.7,32.610000000000014
2011-05-17,27.35,33.210000000000036
2011-05-21,25.2,31.03000000000003
2011-05-28,27.05,25.79000000000002
2011-06-03,26.65,30.450000000000045
2011-06-06,27.2,31.29000000000002
2011-06-14,25.35,36.690000000000055
2011-06-15,25.05,27.010000000000048
2011-06-16,25.8,32.07000000000005
2011-06-20,27.4,34.410000000000025
2011-06-26,25.95,29.350000000000023
2011-06-27,25.35,34.83000000000004
2011-06-28,25.7,32.370000000000005
2011-06-30,25.9,33.710000000000036
2011-07-01,25.8,28.130000000000052
2011-07-04,25.95,35.210000000000036
2011-07-22,26.35,31.03000000000003
2011-07-25,25.85,34.31
2011-08-02,25.1,33.150000000000034
2011-08-03,25.8,40.170000000000016
2011-08-05,26.3,38.73000000000002
2011-08-06,26.5,32.83000000000004
2011-08-07,25.35,36.89000000000004
2011-08-12,25.9,38.85000000000002
2011-08-15,26.8,32.01000000000005
2011-09-04,26.7,41.83000000000004
2011-09-06,26.8,44.150000000000034
2011-09-09,27.4,44.51000000000005
2011-09-13,26.5,44.89000000000004
2011-09-20,25.65,34.59000000000003
2011-09-22,27.65,46.410000000000025
2011-09-23,27.85,38.49000000000001
2011-09-24,28.25,39.81
2011-09-25,28.8,47.33000000000004
2011-09-27,26.6,36.89000000000004
2011-09-30,27.5,40.13000000000005
2011-10-01,27.8,43.690000000000055
2011-10-02,28.25,45.47000000000003
2011-10-03,27.75,43.910000000000025
2011-10-04,28.5,48.71000000000003
2011-10-05,28.9,36.71000000000003
2011-10-06,28.0,47.33000000000004
2011-10-08,25.85,44.690000000000055
2011-10-09,28.85,44.950000000000045
2011-10-10,29.7,46.23000000000002
2011-10-15,28.9,44.43000000000001
2011-10-22,28.45,44.650000000000034
2011-10-25,28.0,38.97000000000003
2011-10-26,28.15,38.97000000000003
2011-10-27,29.1,46.370000000000005
2011-10-29,29.4,47.73000000000002
2011-10-31,29.75,44.75000000000006
2011-11-03,28.8,40.81
2011-11-09,28.2,41.650000000000034
2011-11-14,26.75,39.190000000000055
2011-11-16,28.95,45.690000000000055
2011-11-17,30.35,40.13000000000005
2011-11-18,29.5,40.170000000000016
2011-11-20,28.5,41.170000000000016
2011-11-21,29.05,47.23000000000002
2011-11-22,29.3,35.89000000000004
2011-11-23,29.8,41.57000000000005
2011-11-25,28.4,44.49000000000001
2011-11-26,28.25,45.33000000000004
2011-11-27,29.0,33.39000000000004
2011-11-28,29.35,44.51000000000005
2011-11-30,29.15,46.63000000000005
2011-12-02,29.75,47.610000000000014
2011-12-04,29.35,44.33000000000004
2011-12-05,30.35,38.35000000000002
2011-12-06,29.2,36.59000000000003
2011-12-07,29.4,48.410000000000025
2011-12-09,29.0,48.190000000000055
2011-12-14,29.05,43.55000000000001
2011-12-15,29.05,38.690000000000055
2011-12-16,29.25,47.870000000000005
2011-12-18,29.0,47.97000000000003
2011-12-20,29.95,45.03000000000003
2011-12-23,28.35,40.25000000000006
2011-12-28,28.9,44.23000000000002
2011-12-29,30.2,42.110000000000014
2011-12-30,29.65,47.670000000000016
2011-12-31,29.3,41.39000000000004
2012-01-01,29.2,50.910000000000025
2012-01-03,29.15,44.99000000000001
2012-01-05,28.7,46.870000000000005
2012-01-06,28.85,47.63000000000005
2012-01-07,29.15,44.39000000000004
2012-01-10,30.15,42.39000000000004
2012-01-14,29.35,44.93000000000001
2012-01-17,28.75,42.27000000000004
2012-01-26,27.1,42.85000000000002
2012-01-31,27.95,43.01000000000005
2012-02-01,27.8,39.410000000000025
2012-02-02,28.15,39.89000000000004
2012-02-04,28.8,35.31
2012-02-05,28.2,37.950000000000045
2012-02-06,28.6,36.25000000000006
2012-02-08,28.85,44.85000000000002
2012-02-11,28.6,44.85000000000002
2012-02-20,27.85,35.51000000000005
2012-02-22,27.1,37.29000000000002
2012-02-23,28.75,44.950000000000045
2012-02-27,28.2,38.55000000000001
2012-02-29,29.1,46.83000000000004
2012-03-01,29.0,41.97000000000003
2012-03-03,29.85,48.05000000000001
2012-03-04,29.15,44.97000000000003
2012-03-05,29.5,50.35000000000002
2012-03-07,28.85,39.21000000000003
2012-03-09,29.4,48.09000000000003
2012-03-11,29.0,41.39000000000004
2012-03-17,29.55,47.05000000000001
2012-03-18,28.9,38.950000000000045
2012-03-20,29.45,45.07000000000005
2012-03-21,29.25,44.97000000000003
2012-03-28,29.0,46.410000000000025
2012-03-30,30.0,46.33000000000004
2012-04-06,29.35,40.97000000000003
2012-04-08,29.05,45.370000000000005
2012-04-10,29.55,39.97000000000003
2012-04-11,29.3,47.870000000000005
2012-04-12,29.3,46.49000000000001
2012-04-17,29.4,41.170000000000016
2012-04-19,29.9,42.110000000000014
2012-04-22,30.25,45.39000000000004
2012-04-26,30.1,47.410000000000025
2012-04-27,28.6,48.29000000000002
2012-04-28,28.65,46.07000000000005
2012-04-29,29.15,47.870000000000005
2012-04-30,28.9,42.55000000000001
2012-05-01,28.65,45.97000000000003
2012-05-08,28.1,41.610000000000014
2012-05-12,28.5,45.93000000000001
2012-05-14,29.5,44.85000000000002
2012-05-15,28.5,44.25000000000006
2012-05-17,29.0,42.07000000000005
2012-05-26,28.05,39.81
2012-05-28,29.05,42.03000000000003
2012-05-29,26.3,38.73000000000002
2012-05-31,26.75,38.910000000000025
2012-06-05,27.5,33.09000000000003
2012-06-08,27.85,36.690000000000055
2012-06-09,27.25,39.150000000000034
2012-06-11,28.3,36.110000000000014
2012-06-17,28.15,40.33000000000004
2012-06-21,28.9,43.75000000000006
2012-06-23,27.0,38.47000000000003
2012-06-27,24.85,33.63000000000005
2012-07-08,27.0,40.89000000000004
2012-07-10,27.25,39.01000000000005
2012-07-15,25.2,32.75000000000006
2012-07-17,26.0,32.75000000000006
2012-07-19,24.95,33.59000000000003
2012-07-20,26.7,43.190000000000055
2012-07-22,26.05,40.51000000000005
2012-07-23,27.1,38.59000000000003
2012-07-24,27.6,40.370000000000005
2012-08-03,27.2,43.83000000000004
2012-08-04,24.85,38.450000000000045
2012-08-05,25.7,44.950000000000045
2012-08-07,27.35,43.410000000000025
2012-08-08,26.9,36.51000000000005
2012-08-10,25.65,33.690000000000055
2012-08-11,26.35,40.09000000000003
2012-08-14,26.95,42.83000000000004
2012-08-21,26.7,43.13000000000005
2012-08-24,24.65,33.450000000000045
2012-08-30,27.6,48.610000000000014
2012-08-31,27.15,41.01000000000005
2012-09-01,26.7,45.27000000000004
2012-09-02,27.2,44.670000000000016
2012-09-03,27.15,45.27000000000004
2012-09-04,28.1,48.450000000000045
2012-09-05,26.65,41.63000000000005
2012-09-06,25.75,45.79000000000002
2012-09-09,27.45,42.01000000000005
2012-09-10,28.3,44.89000000000004
2012-09-11,27.7,45.05000000000001
2012-09-12,28.2,42.93000000000001
2012-09-15,27.65,47.79000000000002
2012-09-17,27.05,44.25000000000006
2012-09-18,27.75,45.370000000000005
2012-09-19,27.1,43.53000000000003
2012-09-20,28.15,49.33000000000004
2012-09-21,28.5,42.01000000000005
2012-09-22,28.55,49.47000000000003
2012-09-24,28.25,47.63000000000005
2012-09-25,28.1,45.910000000000025
2012-09-26,29.45,47.47000000000003
2012-09-28,29.6,44.170000000000016
2012-09-29,28.85,49.81
2012-10-03,28.45,42.21000000000003
2012-10-04,28.2,36.55000000000001
2012-10-05,27.75,42.73000000000002
2012-10-06,26.1,45.71000000000003
2012-10-11,27.0,41.99000000000001
2012-10-15,27.0,49.370000000000005
2012-10-17,29.45,44.410000000000025
2012-10-19,29.35,45.89000000000004
2012-10-20,29.25,46.81
2012-10-21,29.2,46.55000000000001
2012-10-22,28.4,50.63000000000005
2012-10-23,30.3,45.910000000000025
2012-10-24,29.75,51.13000000000005
2012-10-26,29.75,50.49000000000001
2012-10-27,30.1,41.25000000000006
2012-10-28,29.95,44.950000000000045
2012-10-29,29.05,51.57000000000005
2012-10-31,30.95,55.55000000000001
2012-11-02,31.05,43.690000000000055
2012-11-03,30.0,45.77000000000004
2012-11-04,31.4,47.910000000000025
2012-11-05,30.4,50.870000000000005
2012-11-06,30.0,47.170000000000016
2012-11-07,29.5,49.910000000000025
2012-11-11,29.05,49.39000000000004
2012-11-14,29.85,51.51000000000005
2012-11-15,28.6,45.23000000000002
2012-11-16,30.2,53.07000000000005
2012-11-20,30.0,47.31
2012-11-22,30.85,50.07000000000005
2012-11-23,29.95,53.07000000000005
2012-11-24,30.2,49.53000000000003
2012-11-25,30.25,50.51000000000005
2012-11-27,29.6,49.97000000000003
2012-11-28,29.85,44.610000000000014
2012-12-01,29.45,41.85000000000002
2012-12-02,29.55,37.97000000000003
2012-12-06,28.95,33.59000000000003
2012-12-07,29.2,43.27000000000004
2012-12-08,30.8,45.43000000000001
2012-12-11,29.85,46.650000000000034
2012-12-13,30.15,46.13000000000005
2012-12-14,30.25,49.03000000000003
2012-12-15,29.55,42.83000000000004
2012-12-16,29.65,51.05000000000001
2012-12-17,30.45,42.170000000000016
2012-12-20,29.55,48.07000000000005
2012-12-22,30.25,47.01000000000005
2012-12-25,29.25,49.950000000000045
2012-12-26,29.15,44.13000000000005
2012-12-27,29.6,50.79000000000002
2013-01-09,29.2,36.150000000000034
2013-01-11,29.15,45.29000000000002
2013-01-14,29.65,49.31
2013-01-17,29.6,46.97000000000003
2013-01-19,29.6,46.25000000000006
2013-01-25,28.9,45.190000000000055
2013-01-26,29.75,49.01000000000005
2013-01-28,29.1,49.93000000000001
2013-01-30,30.3,46.63000000000005
2013-01-31,29.15,47.59000000000003
2013-02-01,28.85,47.05000000000001
2013-02-03,30.2,40.83000000000004
2013-02-04,29.85,47.71000000000003
2013-02-13,30.6,39.870000000000005
2013-02-17,29.6,47.31
2013-02-26,30.7,44.85000000000002
2013-02-27,30.05,51.29000000000002
2013-02-28,30.45,43.79000000000002
2013-03-01,30.8,50.950000000000045
2013-03-03,30.4,45.110000000000014
2013-03-13,30.35,50.57000000000005
2013-03-17,29.9,44.93000000000001
2013-03-24,28.9,44.51000000000005
2013-03-28,29.95,46.83000000000004
2013-03-29,28.55,36.75000000000006
2013-03-30,29.0,41.51000000000005
2013-03-31,29.15,49.05000000000001
2013-04-02,28.9,37.09000000000003
2013-04-04,29.5,47.57000000000005
2013-04-06,30.1,46.33000000000004
2013-04-07,29.1,39.27000000000004
2013-04-11,29.85,37.59000000000003
2013-04-12,29.4,39.47000000000003
2013-04-14,30.2,46.01000000000005
2013-04-16,28.0,40.03000000000003
2013-04-17,29.4,37.79000000000002
2013-04-18,29.6,45.35000000000002
2013-04-27,27.6,35.31
2013-05-02,24.55,33.73000000000002
2013-05-04,27.25,37.51000000000005
2013-05-08,28.05,39.35000000000002
2013-05-11,26.9,32.150000000000034
2013-05-13,27.45,32.29000000000002
2013-05-16,27.1,33.89000000000004
2013-05-18,26.5,26.710000000000036
2013-05-19,26.3,31.450000000000045
2013-05-20,27.45,38.150000000000034
2013-05-22,29.05,41.410000000000025
2013-05-29,27.8,39.910000000000025
2013-05-31,28.75,34.650000000000034
2013-06-01,27.9,40.650000000000034
2013-06-03,28.75,38.03000000000003
2013-06-07,27.4,40.89000000000004
2013-06-11,25.95,32.950000000000045
2013-06-18,27.7,34.35000000000002
2013-06-21,26.0,31.57000000000005
2013-06-23,25.55,32.93000000000001
2013-06-28,27.95,38.150000000000034
2013-06-30,27.6,39.31
2013-07-01,27.05,34.210000000000036
2013-07-07,25.55,35.210000000000036
2013-07-09,27.35,32.57000000000005
2013-07-22,23.95,28.690000000000055
2013-07-23,24.3,36.410000000000025
2013-07-25,25.1,32.79000000000002
2013-07-27,25.75,37.03000000000003
2013-07-28,25.85,33.07000000000005
2013-08-01,24.0,30.510000000000048
2013-08-03,25.6,35.53000000000003
2013-08-04,27.1,38.690000000000055
2013-08-05,27.45,39.150000000000034
2013-08-10,26.7,37.07000000000005
2013-08-12,27.25,40.01000000000005
2013-08-13,27.25,32.870000000000005
2013-08-15,27.25,42.25000000000006
2013-08-17,26.15,42.23000000000002
2013-08-22,26.85,39.55000000000001
2013-08-23,25.8,36.05000000000001
